transaction_id,transaction_datetime,customer_id,store_id,product_id,promotion_id,quantity,selling_price,discount_amount,total_revenue,total_cost,profit
T018611,2024-12-23 00:57:04,C01965,S004,P024,,3,12.0,0.0,41.4,12.0,29.4
T018612,2024-06-26 19:57:53,C03340,S006,P007,,8,2.8,0.0,22.4,9.6,12.8
T018613,2025-12-04 15:02:51,C02912,S008,P005,,1,3.36,0.0,3.86,1.5,2.36
T018614,2025-05-27 15:23:40,C00542,S007,P021,,2,61.95,0.0,123.9,50.0,73.9
T018615,2024-09-20 10:53:25,C03979,S007,P002,,7,1.8,0.0,12.6,7.7,4.9
T018616,2025-05-14 01:13:15,C01381,S006,P003,,2,8.4,0.0,16.8,10.0,6.8
T018617,2024-09-29 21:27:16,C01217,S003,P003,,2,8.0,0.0,16.0,10.0,6.0
T018618,2024-06-15 04:04:31,C03878,S006,P006,,4,2.0,0.0,8.0,4.0,4.0
T018619,2025-02-07 05:09:01,C03165,S007,P007,,3,2.94,0.0,8.82,3.6,5.22
T018620,2025-11-01 21:55:19,C03967,S003,P007,,2,2.94,0.0,6.76,2.4,4.36
T018621,2024-08-19 15:58:35,C03815,S008,P024,,2,12.0,0.0,25.92,8.0,17.92
T018622,2025-07-10 05:51:50,C01335,S005,P008,,3,7.35,0.0,23.81,12.0,11.81
T018623,2025-05-22 13:37:49,C00154,S002,P009,,1,943.95,0.0,774.04,550.0,224.04
T018624,2025-03-30 20:25:55,C03145,S004,P006,,6,2.1,0.0,12.6,6.0,6.6
T018625,2025-06-29 07:30:33,C01804,S005,P006,,1,2.1,0.0,2.1,1.0,1.1
T018626,2025-03-20 00:31:27,C03405,S002,P016,,1,156.45,0.0,128.29,60.0,68.29
T018627,2025-11-04 10:25:16,C02424,S001,P004,,4,2.31,0.0,8.71,4.8,3.91
T018628,2024-07-21 09:21:00,C01794,S003,P024,,2,12.0,0.0,25.92,8.0,17.92
T018629,2025-08-20 13:38:12,C00729,S007,P006,,1,2.1,0.0,2.27,1.0,1.27
T018630,2024-06-18 23:15:55,C00207,S001,P014,,1,129.0,0.0,129.0,70.0,59.0
T018631,2024-03-18 20:17:45,C02685,S006,P001,,5,12.0,0.0,60.0,40.0,20.0
T018632,2024-08-01 16:52:04,C00096,S004,P006,,1,2.0,0.0,2.16,1.0,1.16
T018633,2025-06-27 03:14:58,C02789,S001,P004,,8,2.31,0.0,15.15,9.6,5.55
T018634,2025-06-24 02:55:08,C00369,S003,P001,,1,12.6,0.0,12.6,8.0,4.6
T018635,2024-07-12 15:26:32,C01817,S002,P001,,1,12.0,0.0,12.96,8.0,4.96
T018636,2024-06-09 14:02:50,C02824,S002,P024,,3,12.0,0.0,36.0,12.0,24.0
T018637,2024-10-23 16:28:20,C03721,S008,P006,,7,2.0,0.0,14.0,7.0,7.0
T018638,2024-11-12 04:55:23,C00798,S005,P020,,2,5.0,0.0,11.5,4.0,7.5
T018639,2024-09-01 06:20:15,C02559,S008,P018,,1,499.0,0.0,499.0,220.0,279.0
T018640,2025-06-03 10:27:56,C03701,S008,P005,,1,3.36,0.0,3.36,1.5,1.86
T018641,2024-07-20 10:24:41,C03881,S005,P002,,3,1.8,0.0,5.83,3.3,2.53
T018642,2025-09-16 02:02:54,C03692,S006,P001,,7,12.6,0.0,88.2,56.0,32.2
T018643,2025-11-03 04:01:23,C02079,S006,P024,,2,12.6,0.0,28.98,8.0,20.98
T018644,2025-08-12 19:10:35,C01070,S002,P006,,5,2.1,0.0,9.3,5.0,4.3
T018645,2025-05-27 10:46:59,C02999,S001,P007,,6,2.94,0.0,14.46,7.2,7.26
T018646,2025-11-07 05:40:20,C01436,S007,P008,,7,7.35,0.0,59.17,28.0,31.17
T018647,2024-01-24 08:20:55,C01013,S002,P002,,2,1.8,0.0,3.6,2.2,1.4
T018648,2024-09-06 00:19:48,C01992,S002,P004,,3,2.2,0.0,6.6,3.6,3.0
T018649,2025-03-17 17:42:56,C02598,S005,P002,,7,1.89,0.0,13.23,7.7,5.53
T018650,2025-01-14 08:12:01,C01171,S003,P001,,5,12.6,0.0,63.0,40.0,23.0
T018651,2025-12-28 10:44:14,C02282,S008,P005,,1,3.36,0.0,3.86,1.5,2.36
T018652,2025-01-01 10:57:22,C02727,S005,P006,,1,2.1,0.0,2.1,1.0,1.1
T018653,2024-06-17 08:47:46,C03111,S007,P012,,1,79.0,0.0,79.0,35.0,44.0
T018654,2025-07-15 04:39:59,C03285,S008,P004,,5,2.31,0.0,12.47,6.0,6.47
T018655,2024-05-24 06:08:41,C00907,S002,P003,,4,8.0,0.0,32.0,20.0,12.0
T018656,2024-06-03 04:12:05,C03679,S003,P007,,4,2.8,0.0,11.2,4.8,6.4
T018657,2025-08-06 12:07:04,C01655,S007,P002,,3,1.89,0.0,6.12,3.3,2.82
T018658,2024-02-25 04:50:01,C02070,S003,P012,,1,79.0,0.0,79.0,35.0,44.0
T018659,2025-10-24 20:43:44,C00686,S002,P002,,1,1.89,0.0,1.55,1.1,0.45
T018660,2024-03-17 18:00:21,C00281,S008,P022,,1,18.0,0.0,18.0,6.0,12.0
T018661,2025-10-18 16:59:04,C00623,S004,P002,,1,1.89,0.0,1.89,1.1,0.79
T018662,2025-04-09 11:32:09,C01410,S003,P005,,8,3.36,0.0,26.88,12.0,14.88
T018663,2024-07-25 08:26:10,C03679,S004,P005,,8,3.2,0.0,27.65,12.0,15.65
T018664,2024-05-15 01:35:40,C01459,S001,P009,,1,899.0,0.0,899.0,550.0,349.0
T018665,2024-06-22 22:23:01,C00762,S002,P008,,1,7.0,0.0,7.0,4.0,3.0
T018666,2024-05-04 01:15:49,C03875,S004,P005,,1,3.2,0.0,3.2,1.5,1.7
T018667,2025-02-25 21:51:45,C01553,S004,P022,,1,18.9,0.0,18.9,6.0,12.9
T018668,2024-09-04 05:40:14,C00522,S002,P005,,5,3.2,0.0,16.0,7.5,8.5
T018669,2024-12-21 15:27:32,C01687,S004,P005,PR02,3,3.04,0.16,10.49,4.5,5.99
T018670,2025-06-14 04:41:20,C02230,S003,P008,,5,7.35,0.0,36.75,20.0,16.75
T018671,2025-04-29 04:57:32,C03786,S008,P003,,6,8.4,0.0,50.4,30.0,20.4
T018672,2024-08-29 21:47:36,C03336,S001,P006,,4,2.0,0.0,8.64,4.0,4.64
T018673,2024-07-18 15:39:36,C00961,S004,P006,,2,2.0,0.0,4.32,2.0,2.32
T018674,2024-10-12 19:52:34,C01420,S003,P003,,7,8.0,0.0,56.0,35.0,21.0
T018675,2024-04-17 22:04:20,C02356,S006,P003,,2,8.0,0.0,16.0,10.0,6.0
T018676,2025-01-12 16:44:14,C01730,S003,P002,,8,1.89,0.0,15.12,8.8,6.32
T018677,2025-10-14 03:34:58,C00588,S002,P003,,6,8.4,0.0,41.33,30.0,11.33
T018678,2025-12-15 09:53:48,C00305,S006,P002,,4,1.89,0.0,8.69,4.4,4.29
T018679,2024-11-27 12:09:50,C02010,S001,P008,,2,7.0,0.0,16.1,8.0,8.1
T018680,2025-01-27 20:16:16,C03054,S005,P004,,1,2.31,0.0,2.31,1.2,1.11
T018681,2025-04-03 10:42:22,C00783,S003,P024,PR03,1,11.09,1.51,11.09,4.0,7.09
T018682,2024-07-10 22:09:08,C03537,S004,P008,,4,7.0,0.0,30.24,16.0,14.24
T018683,2024-07-27 04:32:21,C03587,S001,P021,,4,59.0,0.0,254.88,100.0,154.88
T018684,2025-03-25 09:06:53,C03936,S001,P004,,8,2.31,0.0,15.15,9.6,5.55
T018685,2024-06-24 16:44:58,C02251,S007,P002,,1,1.8,0.0,1.8,1.1,0.7
T018686,2025-07-15 01:17:51,C02177,S001,P007,,5,2.94,0.0,13.02,6.0,7.02
T018687,2024-12-10 05:47:07,C00181,S003,P006,,2,2.0,0.0,4.6,2.0,2.6
T018688,2024-12-24 02:27:25,C03308,S004,P004,PR02,3,2.09,0.11,7.21,3.6,3.61
T018689,2024-11-21 21:46:42,C01549,S008,P004,,2,2.2,0.0,5.06,2.4,2.66
T018690,2024-04-14 11:04:22,C03943,S001,P013,,1,699.0,0.0,699.0,320.0,379.0
T018691,2025-04-25 16:46:43,C01106,S002,P008,,4,7.35,0.0,24.11,16.0,8.11
T018692,2024-09-25 15:13:45,C03631,S001,P009,,1,899.0,0.0,899.0,550.0,349.0
T018693,2025-02-19 02:51:54,C02182,S002,P003,,2,8.4,0.0,16.8,10.0,6.8
T018694,2024-10-31 00:35:41,C01474,S003,P007,,5,2.8,0.0,14.0,6.0,8.0
T018695,2024-10-19 01:24:53,C00409,S003,P003,,1,8.0,0.0,8.0,5.0,3.0
T018696,2024-07-11 18:55:00,C00386,S003,P004,,2,2.2,0.0,4.75,2.4,2.35
T018697,2025-03-18 05:03:47,C03949,S003,P008,,4,7.35,0.0,29.4,16.0,13.4
T018698,2024-07-09 06:13:41,C02416,S002,P008,,1,7.0,0.0,7.56,4.0,3.56
T018699,2025-10-10 11:17:32,C00448,S003,P006,,5,2.1,0.0,10.5,5.0,5.5
T018700,2025-03-16 16:43:23,C02595,S003,P001,,1,12.6,0.0,12.6,8.0,4.6
T018701,2024-08-28 17:46:26,C00156,S001,P002,,7,1.8,0.0,13.61,7.7,5.91
T018702,2025-01-03 02:22:42,C02324,S006,P007,,7,2.94,0.0,20.58,8.4,12.18
T018703,2025-06-26 18:41:24,C03233,S007,P024,,1,12.6,0.0,12.6,4.0,8.6
T018704,2025-10-13 21:12:26,C01349,S003,P002,,4,1.89,0.0,7.56,4.4,3.16
T018705,2024-07-22 02:22:28,C00568,S004,P022,,1,18.0,0.0,19.44,6.0,13.44
T018706,2025-12-09 15:41:12,C01121,S007,P019,,3,9.45,0.0,32.6,12.0,20.6
T018707,2025-06-01 22:02:38,C00076,S002,P004,,3,2.31,0.0,5.68,3.6,2.08
T018708,2024-07-25 03:13:55,C03688,S002,P008,,7,7.0,0.0,52.92,28.0,24.92
T018709,2024-12-02 21:31:00,C02274,S004,P001,,3,12.0,0.0,41.4,24.0,17.4
T018710,2024-12-11 00:56:59,C03102,S007,P007,,1,2.8,0.0,3.22,1.2,2.02
T018711,2025-01-24 13:10:23,C00994,S001,P002,,1,1.89,0.0,1.89,1.1,0.79
T018712,2025-07-27 05:21:44,C02779,S007,P001,,6,12.6,0.0,81.65,48.0,33.65
T018713,2025-03-25 05:14:43,C01819,S007,P022,,3,18.9,0.0,56.7,18.0,38.7
T018714,2024-06-22 10:20:12,C01822,S006,P006,,8,2.0,0.0,16.0,8.0,8.0
T018715,2025-04-22 22:14:06,C01337,S001,P008,,6,7.35,0.0,36.16,24.0,12.16
T018716,2024-03-31 09:12:30,C00434,S003,P002,,8,1.8,0.0,14.4,8.8,5.6
T018717,2024-04-29 07:43:30,C02035,S007,P007,,7,2.8,0.0,19.6,8.4,11.2
T018718,2024-09-09 08:01:26,C01314,S006,P007,,7,2.8,0.0,19.6,8.4,11.2
T018719,2024-11-08 10:48:38,C00641,S008,P021,,1,59.0,0.0,67.85,25.0,42.85
T018720,2025-08-17 01:41:11,C01007,S003,P005,,8,3.36,0.0,29.03,12.0,17.03
T018721,2024-04-29 09:14:27,C00546,S002,P005,,1,3.2,0.0,3.2,1.5,1.7
T018722,2024-07-29 19:51:15,C01974,S008,P007,,8,2.8,0.0,24.19,9.6,14.59
T018723,2024-10-01 04:26:21,C01239,S003,P001,,8,12.0,0.0,96.0,64.0,32.0
T018724,2024-03-22 20:40:13,C01059,S008,P005,,5,3.2,0.0,16.0,7.5,8.5
T018725,2024-05-22 12:50:16,C01614,S006,P003,,2,8.0,0.0,16.0,10.0,6.0
T018726,2025-03-21 05:42:17,C00937,S005,P002,,1,1.89,0.0,1.89,1.1,0.79
T018727,2024-02-25 03:14:30,C03360,S004,P024,,2,12.0,0.0,24.0,8.0,16.0
T018728,2024-03-11 02:31:30,C00783,S004,P005,,1,3.2,0.0,3.2,1.5,1.7
T018729,2024-05-09 20:07:26,C03312,S006,P019,,3,9.0,0.0,27.0,12.0,15.0
T018730,2024-02-02 02:23:56,C02348,S001,P022,,3,18.0,0.0,54.0,18.0,36.0
T018731,2024-01-13 16:00:08,C01173,S005,P005,,7,3.2,0.0,22.4,10.5,11.9
T018732,2025-12-12 05:30:36,C00283,S008,P003,,8,8.4,0.0,77.28,40.0,37.28
T018733,2024-10-27 01:56:04,C02946,S007,P003,,3,8.0,0.0,24.0,15.0,9.0
T018734,2024-03-08 12:23:31,C03132,S004,P021,,4,59.0,0.0,236.0,100.0,136.0
T018735,2025-09-16 17:45:20,C03521,S006,P003,,6,8.4,0.0,50.4,30.0,20.4
T018736,2025-03-23 19:34:48,C03813,S001,P004,,3,2.31,0.0,5.68,3.6,2.08
T018737,2025-12-19 21:14:45,C01722,S007,P008,,2,7.35,0.0,16.9,8.0,8.91
T018738,2025-03-07 05:14:23,C01108,S001,P008,,1,7.35,0.0,6.03,4.0,2.03
T018739,2024-07-22 16:25:30,C00672,S007,P002,,5,1.8,0.0,9.72,5.5,4.22
T018740,2025-08-23 22:46:41,C02944,S007,P018,,1,523.95,0.0,565.87,220.0,345.87
T018741,2025-04-22 17:07:56,C03834,S008,P007,,5,2.94,0.0,14.7,6.0,8.7
T018742,2024-10-27 08:27:50,C00480,S002,P005,,5,3.2,0.0,16.0,7.5,8.5
T018743,2024-02-05 13:51:30,C02486,S007,P004,,7,2.2,0.0,15.4,8.4,7.0
T018744,2024-09-10 03:27:26,C00072,S006,P016,,1,149.0,0.0,149.0,60.0,89.0
T018745,2025-06-09 13:30:13,C02701,S008,P005,,6,3.36,0.0,20.16,9.0,11.16
T018746,2024-08-05 03:10:47,C01826,S007,P002,,3,1.8,0.0,5.83,3.3,2.53
T018747,2025-09-19 02:45:54,C01692,S008,P008,,7,7.35,0.0,51.45,28.0,23.45
T018748,2025-06-07 12:14:52,C00146,S002,P007,,3,2.94,0.0,7.23,3.6,3.63
T018749,2024-02-03 16:56:59,C02634,S005,P003,,2,8.0,0.0,16.0,10.0,6.0
T018750,2025-08-08 04:43:23,C03394,S004,P003,,5,8.4,0.0,45.36,25.0,20.36
T018751,2025-10-30 15:30:12,C03868,S001,P016,,1,156.45,0.0,128.29,60.0,68.29
T018752,2025-03-29 23:51:49,C03522,S004,P011,,1,523.95,0.0,523.95,250.0,273.95
T018753,2025-02-13 10:53:04,C00692,S001,P021,,3,61.95,0.0,185.85,75.0,110.85
T018754,2025-03-05 18:20:57,C02567,S008,P007,,1,2.94,0.0,2.94,1.2,1.74
T018755,2024-02-04 17:49:58,C01834,S007,P002,,6,1.8,0.0,10.8,6.6,4.2
T018756,2025-09-06 15:29:07,C02474,S002,P001,,4,12.6,0.0,41.33,32.0,9.33
T018757,2025-02-13 20:46:33,C02375,S004,P015,,1,943.95,0.0,943.95,450.0,493.95
T018758,2025-08-04 09:59:54,C01634,S007,P006,,2,2.1,0.0,4.54,2.0,2.54
T018759,2025-08-22 12:22:22,C01963,S002,P004,,2,2.31,0.0,4.09,2.4,1.69
T018760,2025-07-03 05:45:42,C01450,S002,P003,,2,8.4,0.0,14.88,10.0,4.88
T018761,2024-01-15 04:03:34,C01668,S003,P011,,1,499.0,0.0,499.0,250.0,249.0
T018762,2024-11-12 05:38:18,C01030,S002,P022,,1,18.0,0.0,20.7,6.0,14.7
T018763,2024-04-10 07:59:48,C01410,S004,P012,,2,79.0,0.0,158.0,70.0,88.0
T018764,2024-08-19 21:32:55,C02985,S002,P021,,1,59.0,0.0,63.72,25.0,38.72
T018765,2024-10-01 20:50:15,C00919,S004,P002,,6,1.8,0.0,10.8,6.6,4.2
T018766,2024-02-04 04:30:28,C02301,S007,P006,,6,2.0,0.0,12.0,6.0,6.0
T018767,2024-06-20 12:50:12,C02762,S003,P022,,4,18.0,0.0,72.0,24.0,48.0
T018768,2025-08-24 13:36:06,C02383,S003,P007,,6,2.94,0.0,19.05,7.2,11.85
T018769,2025-05-01 13:10:45,C03280,S002,P007,,1,2.94,0.0,2.41,1.2,1.21
T018770,2025-09-03 19:30:43,C02589,S003,P010,,1,25.2,0.0,25.2,10.0,15.2
T018771,2024-06-30 01:16:49,C00741,S002,P008,,8,7.0,0.0,56.0,32.0,24.0
T018772,2025-09-09 07:42:15,C00600,S004,P006,,4,2.1,0.0,8.4,4.0,4.4
T018773,2025-12-06 17:00:34,C03296,S007,P020,,4,5.25,0.0,24.15,8.0,16.15
T018774,2025-10-10 23:44:01,C02736,S007,P008,,4,7.35,0.0,29.4,16.0,13.4
T018775,2025-03-12 03:20:15,C02672,S001,P006,,4,2.1,0.0,6.89,4.0,2.89
T018776,2024-03-23 03:37:47,C03612,S002,P020,,1,5.0,0.0,5.0,2.0,3.0
T018777,2025-02-02 06:41:50,C02486,S008,P023,,3,36.75,0.0,110.25,36.0,74.25
T018778,2024-01-03 05:23:53,C03059,S002,P021,,2,59.0,0.0,118.0,50.0,68.0
T018779,2025-11-14 02:00:22,C02083,S001,P001,,1,12.6,0.0,11.88,8.0,3.88
T018780,2025-05-11 19:16:41,C00102,S004,P022,,1,18.9,0.0,18.9,6.0,12.9
T018781,2024-08-24 17:01:25,C03951,S004,P006,,5,2.0,0.0,10.8,5.0,5.8
T018782,2024-02-28 05:51:51,C02084,S002,P020,,2,5.0,0.0,10.0,4.0,6.0
T018783,2024-08-27 04:17:01,C03125,S006,P004,,5,2.2,0.0,11.88,6.0,5.88
T018784,2025-06-08 09:45:41,C03860,S001,P023,,2,36.75,0.0,60.27,24.0,36.27
T018785,2025-07-02 02:54:57,C01893,S007,P004,,7,2.31,0.0,17.46,8.4,9.06
T018786,2025-04-12 20:56:45,C01458,S006,P007,,7,2.94,0.0,20.58,8.4,12.18
T018787,2025-08-22 06:40:17,C00084,S002,P007,,7,2.94,0.0,18.23,8.4,9.83
T018788,2025-07-22 04:04:53,C01789,S001,P005,,3,3.36,0.0,8.93,4.5,4.43
T018789,2024-01-31 17:19:52,C01584,S002,P001,,8,12.0,0.0,96.0,64.0,32.0
T018790,2025-11-04 11:55:11,C00357,S004,P001,,1,12.6,0.0,14.49,8.0,6.49
T018791,2025-08-20 08:52:13,C03641,S003,P005,,3,3.36,0.0,10.89,4.5,6.39
T018792,2024-06-15 04:09:22,C02836,S002,P006,,4,2.0,0.0,8.0,4.0,4.0
T018793,2025-04-18 00:53:14,C02348,S002,P004,,3,2.31,0.0,5.68,3.6,2.08
T018794,2025-01-06 13:19:53,C03729,S001,P022,,3,18.9,0.0,56.7,18.0,38.7
T018795,2024-03-16 06:03:57,C01358,S008,P002,,7,1.8,0.0,12.6,7.7,4.9
T018796,2024-07-20 18:04:23,C03781,S005,P003,,2,8.0,0.0,17.28,10.0,7.28
T018797,2025-01-21 03:46:38,C03110,S003,P003,,8,8.4,0.0,67.2,40.0,27.2
T018798,2024-10-30 15:49:56,C02172,S008,P002,,6,1.8,0.0,10.8,6.6,4.2
T018799,2024-02-20 15:28:44,C03999,S005,P004,,5,2.2,0.0,11.0,6.0,5.0
T018800,2025-05-04 09:09:57,C02314,S004,P012,,1,82.95,0.0,82.95,35.0,47.95
T018801,2024-05-07 07:15:11,C02114,S004,P003,,4,8.0,0.0,32.0,20.0,12.0
T018802,2025-07-26 12:57:57,C00174,S008,P007,,5,2.94,0.0,15.88,6.0,9.88
T018803,2025-11-01 17:39:06,C03793,S002,P016,,1,156.45,0.0,147.53,60.0,87.53
T018804,2025-10-01 16:36:43,C03808,S003,P005,,1,3.36,0.0,3.36,1.5,1.86
T018805,2024-07-02 08:23:21,C03256,S006,P024,,2,12.0,0.0,25.92,8.0,17.92
T018806,2024-02-13 09:25:14,C03270,S002,P003,,1,8.0,0.0,8.0,5.0,3.0
T018807,2024-05-16 08:58:36,C00236,S007,P021,,3,59.0,0.0,177.0,75.0,102.0
T018808,2025-04-28 06:02:58,C01944,S002,P001,,8,12.6,0.0,82.66,64.0,18.66
T018809,2025-06-24 08:34:50,C00271,S005,P001,,6,12.6,0.0,75.6,48.0,27.6
T018810,2024-11-14 17:07:06,C01767,S002,P022,,3,18.0,0.0,62.1,18.0,44.1
T018811,2025-12-14 08:13:03,C00375,S002,P007,,6,2.94,0.0,16.63,7.2,9.43
T018812,2025-08-15 09:20:04,C02183,S002,P022,,1,18.9,0.0,16.74,6.0,10.74
T018813,2024-08-03 16:15:39,C01559,S003,P003,,5,8.0,0.0,43.2,25.0,18.2
T018814,2024-05-31 19:45:52,C01556,S006,P009,,1,899.0,0.0,899.0,550.0,349.0
T018815,2025-01-23 18:15:29,C00231,S003,P006,,5,2.1,0.0,10.5,5.0,5.5
T018816,2025-10-09 03:03:37,C02849,S006,P004,,7,2.31,0.0,16.17,8.4,7.77
T018817,2024-06-02 17:47:26,C00162,S006,P009,,1,899.0,0.0,899.0,550.0,349.0
T018818,2024-03-24 01:23:30,C03378,S006,P007,,1,2.8,0.0,2.8,1.2,1.6
T018819,2025-02-23 00:25:00,C01878,S006,P013,,2,733.95,0.0,1467.9,640.0,827.9
T018820,2024-11-05 10:11:36,C01523,S004,P008,,7,7.0,0.0,56.35,28.0,28.35
T018821,2025-04-28 18:00:48,C01865,S006,P008,,1,7.35,0.0,7.35,4.0,3.35
T018822,2025-02-28 20:57:22,C00862,S008,P001,,5,12.6,0.0,63.0,40.0,23.0
T018823,2025-12-07 20:32:50,C00792,S005,P008,,4,7.35,0.0,33.81,16.0,17.81
T018824,2024-11-15 09:32:46,C02318,S003,P002,,2,1.8,0.0,4.14,2.2,1.94
T018825,2024-03-04 11:54:20,C03903,S002,P005,,1,3.2,0.0,3.2,1.5,1.7
T018826,2024-04-07 23:29:57,C02915,S001,P005,,4,3.2,0.0,12.8,6.0,6.8
T018827,2025-12-05 21:35:48,C00532,S008,P005,,3,3.36,0.0,11.59,4.5,7.09
T018828,2025-02-27 19:46:42,C01628,S006,P021,,4,61.95,0.0,247.8,100.0,147.8
T018829,2024-05-22 17:09:55,C01054,S003,P001,,2,12.0,0.0,24.0,16.0,8.0
T018830,2025-01-13 15:03:22,C03170,S001,P024,,1,12.6,0.0,12.6,4.0,8.6
T018831,2025-10-01 01:19:34,C03329,S006,P006,,6,2.1,0.0,12.6,6.0,6.6
T018832,2024-05-02 09:54:10,C00415,S001,P023,,1,35.0,0.0,35.0,12.0,23.0
T018833,2024-07-23 21:12:40,C02461,S008,P006,,2,2.0,0.0,4.32,2.0,2.32
T018834,2024-02-29 03:17:59,C03550,S007,P002,,3,1.8,0.0,5.4,3.3,2.1
T018835,2024-04-12 20:36:12,C03322,S007,P004,,7,2.2,0.0,15.4,8.4,7.0
T018836,2024-08-30 17:51:45,C01747,S002,P001,,1,12.0,0.0,12.96,8.0,4.96
T018837,2024-09-03 08:49:56,C00092,S007,P023,,2,35.0,0.0,70.0,24.0,46.0
T018838,2025-04-10 20:27:25,C00093,S005,P024,PR03,4,11.09,1.51,44.35,16.0,28.35
T018839,2024-10-21 08:49:55,C03231,S005,P013,,1,699.0,0.0,699.0,320.0,379.0
T018840,2025-11-08 15:59:55,C01435,S002,P004,,6,2.31,0.0,13.07,7.2,5.87
T018841,2024-11-11 01:17:16,C01879,S004,P020,,4,5.0,0.0,23.0,8.0,15.0
T018842,2024-11-18 13:13:40,C02844,S008,P008,,3,7.0,0.0,24.15,12.0,12.15
T018843,2024-07-16 00:39:30,C00782,S004,P022,,4,18.0,0.0,77.76,24.0,53.76
T018844,2024-11-29 20:27:53,C01624,S003,P023,,4,35.0,0.0,161.0,48.0,113.0
T018845,2025-07-20 05:08:46,C03269,S001,P004,,1,2.31,0.0,2.05,1.2,0.85
T018846,2024-01-20 12:08:42,C02609,S004,P006,,6,2.0,0.0,12.0,6.0,6.0
T018847,2025-11-09 02:07:59,C03154,S003,P004,,2,2.31,0.0,5.31,2.4,2.91
T018848,2025-07-08 06:53:04,C01486,S004,P004,,5,2.31,0.0,12.47,6.0,6.47
T018849,2025-05-24 20:46:31,C01958,S008,P007,,1,2.94,0.0,2.94,1.2,1.74
T018850,2025-07-10 21:36:40,C00845,S007,P005,,5,3.36,0.0,18.14,7.5,10.64
T018851,2024-03-09 12:42:47,C00365,S006,P001,,5,12.0,0.0,60.0,40.0,20.0
T018852,2025-03-19 00:12:35,C00005,S002,P007,,1,2.94,0.0,2.41,1.2,1.21
T018853,2024-07-26 05:56:11,C00077,S006,P017,,1,229.0,0.0,247.32,90.0,157.32
T018854,2024-02-20 17:06:09,C00975,S004,P005,,1,3.2,0.0,3.2,1.5,1.7
T018855,2024-05-22 16:01:07,C02015,S003,P024,,2,12.0,0.0,24.0,8.0,16.0
T018856,2024-08-11 16:09:33,C01866,S007,P008,,1,7.0,0.0,7.56,4.0,3.56
T018857,2024-12-11 08:55:04,C01217,S004,P002,,5,1.8,0.0,10.35,5.5,4.85
T018858,2025-08-07 09:00:41,C00960,S007,P023,,4,36.75,0.0,158.76,48.0,110.76
T018859,2024-03-23 15:02:00,C02957,S004,P002,,4,1.8,0.0,7.2,4.4,2.8
T018860,2025-02-04 14:04:04,C01882,S005,P002,,1,1.89,0.0,1.89,1.1,0.79
T018861,2024-09-09 14:35:48,C00603,S006,P024,,1,12.0,0.0,12.0,4.0,8.0
T018862,2025-02-18 00:37:13,C03040,S002,P001,,8,12.6,0.0,100.8,64.0,36.8
T018863,2025-10-27 19:12:34,C00588,S002,P007,,2,2.94,0.0,4.82,2.4,2.42
T018864,2024-11-14 18:01:49,C00587,S006,P003,,6,8.0,0.0,55.2,30.0,25.2
T018865,2024-05-14 02:10:22,C02759,S001,P023,,4,35.0,0.0,140.0,48.0,92.0
T018866,2025-03-21 19:20:37,C02372,S006,P001,,4,12.6,0.0,50.4,32.0,18.4
T018867,2024-06-12 14:51:02,C02609,S003,P001,,7,12.0,0.0,84.0,56.0,28.0
T018868,2024-01-18 20:24:27,C03240,S004,P022,,2,18.0,0.0,36.0,12.0,24.0
T018869,2024-02-09 20:38:54,C00101,S005,P019,,1,9.0,0.0,9.0,4.0,5.0
T018870,2024-12-02 04:24:09,C03850,S004,P003,,1,8.0,0.0,9.2,5.0,4.2
T018871,2025-07-17 12:57:17,C02383,S004,P003,,3,8.4,0.0,27.22,15.0,12.22
T018872,2024-08-12 20:57:34,C02582,S007,P001,,5,12.0,0.0,64.8,40.0,24.8
T018873,2025-09-08 17:31:55,C03082,S006,P007,,8,2.94,0.0,23.52,9.6,13.92
T018874,2024-03-24 02:36:24,C02687,S005,P004,,6,2.2,0.0,13.2,7.2,6.0
T018875,2025-03-22 01:00:02,C02569,S005,P003,,1,8.4,0.0,8.4,5.0,3.4
T018876,2025-08-21 06:29:31,C03244,S003,P002,,6,1.89,0.0,12.25,6.6,5.65
T018877,2024-08-24 23:04:22,C02364,S006,P008,,2,7.0,0.0,15.12,8.0,7.12
T018878,2024-06-16 17:09:32,C02495,S002,P003,,2,8.0,0.0,16.0,10.0,6.0
T018879,2024-09-15 16:31:44,C03549,S005,P003,,3,8.0,0.0,24.0,15.0,9.0
T018880,2025-10-23 07:47:13,C01502,S007,P002,,7,1.89,0.0,13.23,7.7,5.53
T018881,2024-11-12 15:04:51,C02788,S004,P006,,6,2.0,0.0,13.8,6.0,7.8
T018882,2025-03-05 13:51:50,C02926,S004,P021,,1,61.95,0.0,61.95,25.0,36.95
T018883,2024-05-01 01:24:46,C01568,S002,P008,,4,7.0,0.0,28.0,16.0,12.0
T018884,2024-06-21 13:58:32,C03163,S007,P006,,1,2.0,0.0,2.0,1.0,1.0
T018885,2025-06-02 22:06:54,C01122,S002,P008,,1,7.35,0.0,6.03,4.0,2.03
T018886,2025-09-11 23:39:00,C02335,S008,P004,,4,2.31,0.0,9.24,4.8,4.44
T018887,2025-03-20 13:00:46,C03868,S001,P023,,2,36.75,0.0,60.27,24.0,36.27
T018888,2025-03-10 06:24:07,C00481,S003,P004,,8,2.31,0.0,18.48,9.6,8.88
